TRAPID,City,YEAR,MONTH,WEEK,Cx_quinquefasciatus_fem,Manhole_within_1KM,ElevationinFeet,DistancetoCanal,POVERTY_RATE,POVERTY_NUMBER,NDVI,NDVI_-1,WATER_BODY,WATER_BODY_-1,Mean_Precipitation,Mean_Precipitation-1,Mean_Precipitation-2,Mean_Precipitation-3,Mean_Precipitation-4,Mean_Precipitation-5,Mean_Humidity,Maximum_Humidity,Minimum_Humidity,Mean_Humidity-1,Max_Humidity-1,Min_Humidity-1,Mean_Humidity-2,Max_Humidity-2,Min_Humidity-2,Mean_Humidity-3,Max_Humidity-3,Min_Humidity-3,Mean_Humidity-4,Max_Humidity-4,Min_Humidity-4,Mean_Humidity-5,Max_Humidity-5,Min_Humidity-5,Mean_Temperature,Maximum_Temperature,Minimum_Temperature,Mean_Temperature-1,Max_Temperature-1,Min_Temperature-1,Mean_Temperature-2,Max_Temperature-2,Min_Temperature-2,Mean_Temperature-3,Max_Temperature-3,Min_Temperature-3,Mean_Temperature-4,Max_Temperature-4,Min_Temperature-4,Mean_Temperature-5,Max_Temperature-5,Min_Temperature-5
CW63,Miami,2021,3,1,29,2,7.510000229,1435.410951,0,0,0.063264,0.0640576,0.063264,0.0640576,0.352685714,0.036451786,0.275030357,3.57E-06,0.208580357,0,70.49914116,90.28333333,41.73,76.19337656,95.09333333,57.33,78.45342879,93.8025,53.94,81.32256321,96.80142857,63.04666667,68.98961168,95.44142857,35.88,64.02083333,76.88333333,46.64666667,72.77220238,83.26666667,60.1,76.13664683,82.3,68.73333333,75.83309408,84.3,63.63333333,76.84474348,84.3,70.54285714,65.98195153,83.33333333,50,67.09166667,76.63333333,55.6
CW63,Miami,2021,3,3,4,2,7.510000229,1435.410951,0,0,0.063264,0.0640576,0.063264,0.0640576,0.050180357,0.013607143,0.352685714,0.036451786,0.275030357,3.57E-06,71.66221429,93.085,48.72333333,61.47242857,84.34333333,46.52,70.49914116,90.28333333,41.73,76.19337656,95.09333333,57.33,78.45342879,93.8025,53.94,81.32256321,96.80142857,63.04666667,74.09654762,84.3,58.12,71.72309524,79.73333333,57,72.77220238,83.26666667,60.1,76.13664683,82.3,68.73333333,75.83309408,84.3,63.63333333,76.84474348,84.3,70.54285714
CW63,Miami,2021,3,4,89,2,7.510000229,1435.410951,0,0,0.063264,0.0640576,0.063264,0.0640576,1.79E-06,0.050180357,0.013607143,0.352685714,0.036451786,0.275030357,72.11859226,90.99333333,44.93333333,71.66221429,93.085,48.72333333,61.47242857,84.34333333,46.52,70.49914116,90.28333333,41.73,76.19337656,95.09333333,57.33,78.45342879,93.8025,53.94,75.09738095,83.63333333,59.36666667,74.09654762,84.3,58.12,71.72309524,79.73333333,57,72.77220238,83.26666667,60.1,76.13664683,82.3,68.73333333,75.83309408,84.3,63.63333333
CW63,Miami,2021,3,5,49,2,7.510000229,1435.410951,0,0,0.063264,0.0640576,0.063264,0.0640576,4.17E-06,1.79E-06,0.050180357,0.013607143,0.352685714,0.036451786,71.19983333,83.62666667,56.33333333,72.11859226,90.99333333,44.93333333,71.66221429,93.085,48.72333333,61.47242857,84.34333333,46.52,70.49914116,90.28333333,41.73,76.19337656,95.09333333,57.33,79.96583333,84.66666667,75.3,75.09738095,83.63333333,59.36666667,74.09654762,84.3,58.12,71.72309524,79.73333333,57,72.77220238,83.26666667,60.1,76.13664683,82.3,68.73333333
CW63,Miami,2021,4,1,17,2,7.510000229,1435.410951,0,0,0.0683981,0.063264,0.0683981,0.063264,0.008578571,4.17E-06,1.79E-06,0.050180357,0.013607143,0.352685714,56.06900298,81.74333333,41.52333333,71.19983333,83.62666667,56.33333333,72.11859226,90.99333333,44.93333333,71.66221429,93.085,48.72333333,61.47242857,84.34333333,46.52,70.49914116,90.28333333,41.73,71.88321429,85.63333333,62.73333333,79.96583333,84.66666667,75.3,75.09738095,83.63333333,59.36666667,74.09654762,84.3,58.12,71.72309524,79.73333333,57,72.77220238,83.26666667,60.1
CW63,Miami,2021,4,2,7,2,7.510000229,1435.410951,0,0,0.0683981,0.063264,0.0683981,0.063264,0.173766071,0.008578571,4.17E-06,1.79E-06,0.050180357,0.013607143,68.52638528,93.37,25.19666667,56.06900298,81.74333333,41.52333333,71.19983333,83.62666667,56.33333333,72.11859226,90.99333333,44.93333333,71.66221429,93.085,48.72333333,61.47242857,84.34333333,46.52,76.03434794,87.7,67.03333333,71.88321429,85.63333333,62.73333333,79.96583333,84.66666667,75.3,75.09738095,83.63333333,59.36666667,74.09654762,84.3,58.12,71.72309524,79.73333333,57
CW63,Miami,2021,4,3,11,2,7.510000229,1435.410951,0,0,0.0683981,0.063264,0.0683981,0.063264,0.189307143,0.173766071,0.008578571,4.17E-06,1.79E-06,0.050180357,71.44784226,90.2,46.49666667,68.52638528,93.37,25.19666667,56.06900298,81.74333333,41.52333333,71.19983333,83.62666667,56.33333333,72.11859226,90.99333333,44.93333333,71.66221429,93.085,48.72333333,79.62109906,90,70.73333333,76.03434794,87.7,67.03333333,71.88321429,85.63333333,62.73333333,79.96583333,84.66666667,75.3,75.09738095,83.63333333,59.36666667,74.09654762,84.3,58.12
CW63,Miami,2021,4,4,9,2,7.510000229,1435.410951,0,0,0.0683981,0.063264,0.0683981,0.063264,3.57E-06,0.189307143,0.173766071,0.008578571,4.17E-06,1.79E-06,67.90653189,91.295,46.27666667,71.44784226,90.2,46.49666667,68.52638528,93.37,25.19666667,56.06900298,81.74333333,41.52333333,71.19983333,83.62666667,56.33333333,72.11859226,90.99333333,44.93333333,79.39596939,91.9,73,79.62109906,90,70.73333333,76.03434794,87.7,67.03333333,71.88321429,85.63333333,62.73333333,79.96583333,84.66666667,75.3,75.09738095,83.63333333,59.36666667
CW63,Miami,2021,5,1,130,2,7.510000229,1435.410951,0,0,0.0763835,0.0683981,0.0763835,0.0683981,0.116078571,6.25E-06,3.57E-06,0.189307143,0.173766071,0.008578571,70.6958001,91.51333333,51.51,72.69045833,82.206,62.47333333,67.90653189,91.295,46.27666667,71.44784226,90.2,46.49666667,68.52638528,93.37,25.19666667,56.06900298,81.74333333,41.52333333,82.10907738,89.7,74.63333333,81.05041667,86,76.96,79.39596939,91.9,73,79.62109906,90,70.73333333,76.03434794,87.7,67.03333333,71.88321429,85.63333333,62.73333333
CW63,Miami,2021,5,2,46,2,7.510000229,1435.410951,0,0,0.0763835,0.0683981,0.0763835,0.0683981,0.285201786,0.116078571,6.25E-06,3.57E-06,0.189307143,0.173766071,73.69291688,90.4,50.49333333,70.6958001,91.51333333,51.51,72.69045833,82.206,62.47333333,67.90653189,91.295,46.27666667,71.44784226,90.2,46.49666667,68.52638528,93.37,25.19666667,80.9048682,90.03333333,74.725,82.10907738,89.7,74.63333333,81.05041667,86,76.96,79.39596939,91.9,73,79.62109906,90,70.73333333,76.03434794,87.7,67.03333333
CW63,Miami,2021,5,3,3,2,7.510000229,1435.410951,0,0,0.0763835,0.0683981,0.0763835,0.0683981,0.000551786,0.285201786,0.116078571,6.25E-06,3.57E-06,0.189307143,62.1951131,82.88,49.37333333,73.69291688,90.4,50.49333333,70.6958001,91.51333333,51.51,72.69045833,82.206,62.47333333,67.90653189,91.295,46.27666667,71.44784226,90.2,46.49666667,79.52541667,84.3,75.6,80.9048682,90.03333333,74.725,82.10907738,89.7,74.63333333,81.05041667,86,76.96,79.39596939,91.9,73,79.62109906,90,70.73333333
CW63,Miami,2021,5,4,14,2,7.510000229,1435.410951,0,0,0.0763835,0.0683981,0.0763835,0.0683981,1.79E-06,0.000551786,0.285201786,0.116078571,6.25E-06,3.57E-06,60.57642857,77.57,48.22,62.1951131,82.88,49.37333333,73.69291688,90.4,50.49333333,70.6958001,91.51333333,51.51,72.69045833,82.206,62.47333333,67.90653189,91.295,46.27666667,79.45119048,85.63333333,74.63333333,79.52541667,84.3,75.6,80.9048682,90.03333333,74.725,82.10907738,89.7,74.63333333,81.05041667,86,76.96,79.39596939,91.9,73
CW63,Miami,2021,6,1,216,2,7.510000229,1435.410951,0,0,-0.00618097,0.0763835,-0.00618097,0.0763835,0.210739286,0.0145875,1.79E-06,0.000551786,0.285201786,0.116078571,74.98081824,90.38666667,56.16,70.69105556,83.57,55.09666667,60.57642857,77.57,48.22,62.1951131,82.88,49.37333333,73.69291688,90.4,50.49333333,70.6958001,91.51333333,51.51,81.64965774,87.33333333,76.33333333,81.39222222,87.4,75.66666667,79.45119048,85.63333333,74.63333333,79.52541667,84.3,75.6,80.9048682,90.03333333,74.725,82.10907738,89.7,74.63333333
CW63,Miami,2021,6,4,15,2,7.510000229,1435.410951,0,0,-0.00618097,0.0763835,-0.00618097,0.0763835,0.364885714,0.306096429,0.115010714,0.210739286,0.0145875,1.79E-06,76.5925663,90.138,57.37666667,79.46891988,94.7,62.42666667,71.55865391,89.365,51.27,74.98081824,90.38666667,56.16,70.69105556,83.57,55.09666667,60.57642857,77.57,48.22,82.28836329,90.66666667,75.9,82.28479019,90.66666667,73.3,83.27873299,92.63333333,77.275,81.64965774,87.33333333,76.33333333,81.39222222,87.4,75.66666667,79.45119048,85.63333333,74.63333333
CW63,Miami,2021,6,5,8,2,7.510000229,1435.410951,0,0,-0.00618097,0.0763835,-0.00618097,0.0763835,2.5281875,0.364885714,0.306096429,0.115010714,0.210739286,0.0145875,85.69650229,93.79714286,69.7075,76.5925663,90.138,57.37666667,79.46891988,94.7,62.42666667,71.55865391,89.365,51.27,74.98081824,90.38666667,56.16,70.69105556,83.57,55.09666667,79.12014227,86.3,73.64285714,82.28836329,90.66666667,75.9,82.28479019,90.66666667,73.3,83.27873299,92.63333333,77.275,81.64965774,87.33333333,76.33333333,81.39222222,87.4,75.66666667
CW63,Miami,2021,7,1,27,2,7.510000229,1435.410951,0,0,0.0798507,-0.00618097,0.0798507,-0.00618097,0.278080357,2.5281875,0.364885714,0.306096429,0.115010714,0.210739286,82.13395509,99.01333333,53.94,85.69650229,93.79714286,69.7075,76.5925663,90.138,57.37666667,79.46891988,94.7,62.42666667,71.55865391,89.365,51.27,74.98081824,90.38666667,56.16,82.04812539,93.03333333,75.04285714,79.12014227,86.3,73.64285714,82.28836329,90.66666667,75.9,82.28479019,90.66666667,73.3,83.27873299,92.63333333,77.275,81.64965774,87.33333333,76.33333333
CW63,Miami,2021,7,3,6,2,7.510000229,1435.410951,0,0,0.0798507,-0.00618097,0.0798507,-0.00618097,0.198257143,0.523801786,0.278080357,2.5281875,0.364885714,0.306096429,74.93439435,89.83666667,59.77666667,78.15204747,93.845625,63.10333333,82.13395509,99.01333333,53.94,85.69650229,93.79714286,69.7075,76.5925663,90.138,57.37666667,79.46891988,94.7,62.42666667,83.86328869,90.1,79.55,82.06871367,89.4,75.6625,82.04812539,93.03333333,75.04285714,79.12014227,86.3,73.64285714,82.28836329,90.66666667,75.9,82.28479019,90.66666667,73.3
CW63,Miami,2021,7,4,13,2,7.510000229,1435.410951,0,0,0.0798507,-0.00618097,0.0798507,-0.00618097,0.168594643,0.198257143,0.523801786,0.278080357,2.5281875,0.364885714,76.18013542,93.65333333,62.76333333,74.93439435,89.83666667,59.77666667,78.15204747,93.845625,63.10333333,82.13395509,99.01333333,53.94,85.69650229,93.79714286,69.7075,76.5925663,90.138,57.37666667,84.07058036,90.03333333,78.4,83.86328869,90.1,79.55,82.06871367,89.4,75.6625,82.04812539,93.03333333,75.04285714,79.12014227,86.3,73.64285714,82.28836329,90.66666667,75.9
CW63,Miami,2021,8,1,11,2,7.510000229,1435.410951,0,0,0.0813306,0.0798507,0.0813306,0.0798507,0.414483929,0.1950125,0.168594643,0.198257143,0.523801786,0.278080357,77.14619962,95.97857143,61.76166667,74.35833333,93.43,60.736,76.18013542,93.65333333,62.76333333,74.93439435,89.83666667,59.77666667,78.15204747,93.845625,63.10333333,82.13395509,99.01333333,53.94,83.96035077,90.66666667,73.54285714,84.45604167,90.98,78.4,84.07058036,90.03333333,78.4,83.86328869,90.1,79.55,82.06871367,89.4,75.6625,82.04812539,93.03333333,75.04285714
CW63,Miami,2021,8,2,9,2,7.510000229,1435.410951,0,0,0.0813306,0.0798507,0.0813306,0.0798507,0.237366071,0.414483929,0.1950125,0.168594643,0.198257143,0.523801786,75.28389699,95.977,58.06,77.14619962,95.97857143,61.76166667,74.35833333,93.43,60.736,76.18013542,93.65333333,62.76333333,74.93439435,89.83666667,59.77666667,78.15204747,93.845625,63.10333333,84.63013026,91.3,76.82,83.96035077,90.66666667,73.54285714,84.45604167,90.98,78.4,84.07058036,90.03333333,78.4,83.86328869,90.1,79.55,82.06871367,89.4,75.6625
CW63,Miami,2021,8,3,7,2,7.510000229,1435.410951,0,0,0.0813306,0.0798507,0.0813306,0.0798507,0.145566071,0.237366071,0.414483929,0.1950125,0.168594643,0.198257143,74.78444643,91.79166667,56.24333333,75.28389699,95.977,58.06,77.14619962,95.97857143,61.76166667,74.35833333,93.43,60.736,76.18013542,93.65333333,62.76333333,74.93439435,89.83666667,59.77666667,84.99160714,90.66666667,77.46666667,84.63013026,91.3,76.82,83.96035077,90.66666667,73.54285714,84.45604167,90.98,78.4,84.07058036,90.03333333,78.4,83.86328869,90.1,79.55
CW63,Miami,2021,8,4,10,2,7.510000229,1435.410951,0,0,0.0813306,0.0798507,0.0813306,0.0798507,0.036085714,0.145566071,0.237366071,0.414483929,0.1950125,0.168594643,72.93961012,90.835,55.50333333,74.78444643,91.79166667,56.24333333,75.28389699,95.977,58.06,77.14619962,95.97857143,61.76166667,74.35833333,93.43,60.736,76.18013542,93.65333333,62.76333333,85.56349702,90.66666667,75.9375,84.99160714,90.66666667,77.46666667,84.63013026,91.3,76.82,83.96035077,90.66666667,73.54285714,84.45604167,90.98,78.4,84.07058036,90.03333333,78.4
CW63,Miami,2021,9,2,3.5,2,7.510000229,1435.410951,0,0,0.0490662,0.0813306,0.0490662,0.0813306,0.1694875,0.513776786,0.623808333,0.036085714,0.145566071,0.237366071,77.10439286,98.82,57.7225,81.39034914,97.61333333,54.24333333,76.39275579,90.45,54.65666667,72.93961012,90.835,55.50333333,74.78444643,91.79166667,56.24333333,75.28389699,95.977,58.06,83.34977679,90.33333333,77.66666667,81.20343325,91.8,75.6,83.80453704,91.03333333,78.03333333,85.56349702,90.66666667,75.9375,84.99160714,90.66666667,77.46666667,84.63013026,91.3,76.82
CW63,Miami,2021,9,4,5,2,7.510000229,1435.410951,0,0,0.0490662,0.0813306,0.0490662,0.0813306,0.780214286,0.458419643,0.1694875,0.513776786,0.623808333,0.036085714,78.76173893,98.80333333,46.3,81.23538988,97.60666667,59.475,77.10439286,98.82,57.7225,81.39034914,97.61333333,54.24333333,76.39275579,90.45,54.65666667,72.93961012,90.835,55.50333333,80.6799035,89.4,75.6,81.65090774,90.275,76.26666667,83.34977679,90.33333333,77.66666667,81.20343325,91.8,75.6,83.80453704,91.03333333,78.03333333,85.56349702,90.66666667,75.9375
CW63,Miami,2021,10,1,2,2,7.510000229,1435.410951,0,0,0.0413155,0.0490662,0.0413155,0.0490662,0.193944643,0,0.780214286,0.458419643,0.1694875,0.513776786,73.7456807,88.42333333,59.74333333,69.12216667,81.93,58.59666667,78.76173893,98.80333333,46.3,81.23538988,97.60666667,59.475,77.10439286,98.82,57.7225,81.39034914,97.61333333,54.24333333,81.7534127,88.06666667,74.26666667,81.39708333,87.33333333,74.93333333,80.6799035,89.4,75.6,81.65090774,90.275,76.26666667,83.34977679,90.33333333,77.66666667,81.20343325,91.8,75.6
CW63,Miami,2021,10,2,5,2,7.510000229,1435.410951,0,0,0.0413155,0.0490662,0.0413155,0.0490662,0.141814286,0.193944643,0,0.780214286,0.458419643,0.1694875,78.10389456,92.83333333,60.64,73.7456807,88.42333333,59.74333333,69.12216667,81.93,58.59666667,78.76173893,98.80333333,46.3,81.23538988,97.60666667,59.475,77.10439286,98.82,57.7225,80.5057483,87.4,73.225,81.7534127,88.06666667,74.26666667,81.39708333,87.33333333,74.93333333,80.6799035,89.4,75.6,81.65090774,90.275,76.26666667,83.34977679,90.33333333,77.66666667
CW63,Miami,2021,10,3,17,2,7.510000229,1435.410951,0,0,0.0413155,0.0490662,0.0413155,0.0490662,0.171073214,0.141814286,0.193944643,0,0.780214286,0.458419643,67.39733036,90.54666667,44.96666667,78.10389456,92.83333333,60.64,73.7456807,88.42333333,59.74333333,69.12216667,81.93,58.59666667,78.76173893,98.80333333,46.3,81.23538988,97.60666667,59.475,80.76330357,89.4,74.26666667,80.5057483,87.4,73.225,81.7534127,88.06666667,74.26666667,81.39708333,87.33333333,74.93333333,80.6799035,89.4,75.6,81.65090774,90.275,76.26666667
CW63,Miami,2021,11,1,1,2,7.510000229,1435.410951,0,0,0.0406212,0.0413155,0.0406212,0.0413155,0.245558929,0.162116667,0.138942857,0.171073214,0.141814286,0.193944643,78.15402338,98.22142857,58.22,71.33785764,95.664,51.97333333,82.26242517,97.80666667,59.10333333,67.39733036,90.54666667,44.96666667,78.10389456,92.83333333,60.64,73.7456807,88.42333333,59.74333333,74.57115009,82.3,58.63333333,78.00848214,84.3,68.3,81.15056548,89.03333333,75.08333333,80.76330357,89.4,74.26666667,80.5057483,87.4,73.225,81.7534127,88.06666667,74.26666667
CW64,Miami,2017,2,1,3,20,6.679999828,2415.561073,23.2,6414,0.166431,0.143516,0.166431,0.143516,3.57E-06,0.1275375,0.028221429,0.003958929,0.066678571,0.092366071,70.61815901,90.3925,44.9,65.76093089,96.03,36.25,65.88321615,92.09285714,33.49666667,69.76428571,92.23,48.70333333,64.66807143,86.465,42.37666667,76.35012683,97.23571429,49.81333333,71.91758929,82,58.63333333,60.31434358,72.63333333,52.275,72.06475257,84.9,57.28571429,72.9,82,62.7,68.42870536,79.36666667,49.63333333,74.81548535,84,62.32857143
CW64,Miami,2017,2,2,27,20,6.679999828,2415.561073,23.2,6414,0.166431,0.143516,0.166431,0.143516,0,3.57E-06,0.1275375,0.028221429,0.003958929,0.066678571,66.46123094,93.81777778,45.33,70.61815901,90.3925,44.9,65.76093089,96.03,36.25,65.88321615,92.09285714,33.49666667,69.76428571,92.23,48.70333333,64.66807143,86.465,42.37666667,73.0935512,86.06666667,62.4,71.91758929,82,58.63333333,60.31434358,72.63333333,52.275,72.06475257,84.9,57.28571429,72.9,82,62.7,68.42870536,79.36666667,49.63333333
CW64,Miami,2017,2,4,12.5,20,6.679999828,2415.561073,23.2,6414,0.166431,0.143516,0.166431,0.143516,0.164653571,0,0,3.57E-06,0.1275375,0.028221429,73.48253875,98.24571429,46.19,69.78091515,93.49428571,43.83666667,66.46123094,93.81777778,45.33,70.61815901,90.3925,44.9,65.76093089,96.03,36.25,65.88321615,92.09285714,33.49666667,73.40694444,83.63333333,64,72.61885714,87.03333333,58.26666667,73.0935512,86.06666667,62.4,71.91758929,82,58.63333333,60.31434358,72.63333333,52.275,72.06475257,84.9,57.28571429
CW64,Miami,2017,3,1,12,20,6.679999828,2415.561073,23.2,6414,0.163755,0.166431,0.163755,0.166431,0.007525,0.164653571,0,0,3.57E-06,0.1275375,60.48238393,87.70666667,38.96,73.48253875,98.24571429,46.19,69.78091515,93.49428571,43.83666667,66.46123094,93.81777778,45.33,70.61815901,90.3925,44.9,65.76093089,96.03,36.25,74.32360119,84.54,68.66666667,73.40694444,83.63333333,64,72.61885714,87.03333333,58.26666667,73.0935512,86.06666667,62.4,71.91758929,82,58.63333333,60.31434358,72.63333333,52.275
CW64,Miami,2017,3,2,9,20,6.679999828,2415.561073,23.2,6414,0.163755,0.166431,0.163755,0.166431,0.1325,0.007525,0.164653571,0,0,3.57E-06,64.02735857,86.34666667,41.96666667,60.48238393,87.70666667,38.96,73.48253875,98.24571429,46.19,69.78091515,93.49428571,43.83666667,66.46123094,93.81777778,45.33,70.61815901,90.3925,44.9,74.76713333,82.93333333,66,74.32360119,84.54,68.66666667,73.40694444,83.63333333,64,72.61885714,87.03333333,58.26666667,73.0935512,86.06666667,62.4,71.91758929,82,58.63333333
CW64,Miami,2017,3,3,1,20,6.679999828,2415.561073,23.2,6414,0.163755,0.166431,0.163755,0.166431,0,0.1325,0.007525,0.164653571,0,0,54.79208333,79.68333333,31.17,64.02735857,86.34666667,41.96666667,60.48238393,87.70666667,38.96,73.48253875,98.24571429,46.19,69.78091515,93.49428571,43.83666667,66.46123094,93.81777778,45.33,67.20372024,83.33333333,52.36666667,74.76713333,82.93333333,66,74.32360119,84.54,68.66666667,73.40694444,83.63333333,64,72.61885714,87.03333333,58.26666667,73.0935512,86.06666667,62.4
CW64,Miami,2017,3,4,2,20,6.679999828,2415.561073,23.2,6414,0.163755,0.166431,0.163755,0.166431,0.170396429,0,0.1325,0.007525,0.164653571,0,62.87321852,82.98,33.59333333,54.79208333,79.68333333,31.17,64.02735857,86.34666667,41.96666667,60.48238393,87.70666667,38.96,73.48253875,98.24571429,46.19,69.78091515,93.49428571,43.83666667,74.01107407,82.96666667,62.55,67.20372024,83.33333333,52.36666667,74.76713333,82.93333333,66,74.32360119,84.54,68.66666667,73.40694444,83.63333333,64,72.61885714,87.03333333,58.26666667
CW64,Miami,2017,4,1,17,20,6.679999828,2415.561073,23.2,6414,0.164443,0.163755,0.164443,0.163755,1.79E-06,0,0.170396429,0,0.1325,0.007525,64.00444,80.685,28.75,62.16918841,82.74,43.71333333,62.87321852,82.98,33.59333333,54.79208333,79.68333333,31.17,64.02735857,86.34666667,41.96666667,60.48238393,87.70666667,38.96,79.62153333,88.06666667,63.66666667,77.46695652,86.36666667,68,74.01107407,82.96666667,62.55,67.20372024,83.33333333,52.36666667,74.76713333,82.93333333,66,74.32360119,84.54,68.66666667
CW64,Miami,2017,4,2,9,20,6.679999828,2415.561073,23.2,6414,0.164443,0.163755,0.164443,0.163755,0.046271429,1.79E-06,0,0.170396429,0,0.1325,56.92803571,79.4975,33.98666667,64.00444,80.685,28.75,62.16918841,82.74,43.71333333,62.87321852,82.98,33.59333333,54.79208333,79.68333333,31.17,64.02735857,86.34666667,41.96666667,73.94717262,81.66666667,58.26666667,79.62153333,88.06666667,63.66666667,77.46695652,86.36666667,68,74.01107407,82.96666667,62.55,67.20372024,83.33333333,52.36666667,74.76713333,82.93333333,66
CW64,Miami,2017,4,3,5,20,6.679999828,2415.561073,23.2,6414,0.164443,0.163755,0.164443,0.163755,0.0009125,0.046271429,1.79E-06,0,0.170396429,0,59.90927273,71.56,46.97666667,56.92803571,79.4975,33.98666667,64.00444,80.685,28.75,62.16918841,82.74,43.71333333,62.87321852,82.98,33.59333333,54.79208333,79.68333333,31.17,77.20267857,82.66666667,71.06666667,73.94717262,81.66666667,58.26666667,79.62153333,88.06666667,63.66666667,77.46695652,86.36666667,68,74.01107407,82.96666667,62.55,67.20372024,83.33333333,52.36666667
CW64,Miami,2017,4,4,45,20,6.679999828,2415.561073,23.2,6414,0.164443,0.163755,0.164443,0.163755,0.445008929,0.0009125,0.046271429,1.79E-06,0,0.170396429,70.58031439,93.56666667,41.38333333,59.90927273,71.56,46.97666667,56.92803571,79.4975,33.98666667,64.00444,80.685,28.75,62.16918841,82.74,43.71333333,62.87321852,82.98,33.59333333,76.93713499,86,64.96666667,77.20267857,82.66666667,71.06666667,73.94717262,81.66666667,58.26666667,79.62153333,88.06666667,63.66666667,77.46695652,86.36666667,68,74.01107407,82.96666667,62.55
CW64,Miami,2017,5,1,1,20,6.679999828,2415.561073,23.2,6414,0.165941,0.164443,0.165941,0.164443,0.189839286,2.50E-05,0.445008929,0.0009125,0.046271429,1.79E-06,65.04512605,84.87666667,26.26,72.33166667,81.02666667,57.76666667,70.58031439,93.56666667,41.38333333,59.90927273,71.56,46.97666667,56.92803571,79.4975,33.98666667,64.00444,80.685,28.75,77.93204852,87.63333333,64.63333333,79.47145833,83.33333333,76.63333333,76.93713499,86,64.96666667,77.20267857,82.66666667,71.06666667,73.94717262,81.66666667,58.26666667,79.62153333,88.06666667,63.66666667
CW64,Miami,2017,5,2,6,20,6.679999828,2415.561073,23.2,6414,0.165941,0.164443,0.165941,0.164443,0.0125125,0.189839286,2.50E-05,0.445008929,0.0009125,0.046271429,67.03127976,94.62,34.65,65.04512605,84.87666667,26.26,72.33166667,81.02666667,57.76666667,70.58031439,93.56666667,41.38333333,59.90927273,71.56,46.97666667,56.92803571,79.4975,33.98666667,79.76681548,90.66666667,67.93333333,77.93204852,87.63333333,64.63333333,79.47145833,83.33333333,76.63333333,76.93713499,86,64.96666667,77.20267857,82.66666667,71.06666667,73.94717262,81.66666667,58.26666667
CW64,Miami,2017,5,3,17,20,6.679999828,2415.561073,23.2,6414,0.165941,0.164443,0.165941,0.164443,0.061296429,0.0125125,0.189839286,2.50E-05,0.445008929,0.0009125,75.66233735,94.494,45.78,67.03127976,94.62,34.65,65.04512605,84.87666667,26.26,72.33166667,81.02666667,57.76666667,70.58031439,93.56666667,41.38333333,59.90927273,71.56,46.97666667,81.96994898,89.3,72.33333333,79.76681548,90.66666667,67.93333333,77.93204852,87.63333333,64.63333333,79.47145833,83.33333333,76.63333333,76.93713499,86,64.96666667,77.20267857,82.66666667,71.06666667
CW64,Miami,2017,5,4,4,20,6.679999828,2415.561073,23.2,6414,0.165941,0.164443,0.165941,0.164443,0.130560714,0.061296429,0.0125125,0.189839286,2.50E-05,0.445008929,75.24640618,98.03166667,38.81,75.66233735,94.494,45.78,67.03127976,94.62,34.65,65.04512605,84.87666667,26.26,72.33166667,81.02666667,57.76666667,70.58031439,93.56666667,41.38333333,83.26185799,96.03333333,74.13333333,81.96994898,89.3,72.33333333,79.76681548,90.66666667,67.93333333,77.93204852,87.63333333,64.63333333,79.47145833,83.33333333,76.63333333,76.93713499,86,64.96666667
CW64,Miami,2017,5,5,2,20,6.679999828,2415.561073,23.2,6414,0.165941,0.164443,0.165941,0.164443,0.125420833,0.130560714,0.061296429,0.0125125,0.189839286,2.50E-05,71.56333333,88.41,55.09,75.24640618,98.03166667,38.81,75.66233735,94.494,45.78,67.03127976,94.62,34.65,65.04512605,84.87666667,26.26,72.33166667,81.02666667,57.76666667,84.48263889,90.66666667,77.66666667,83.26185799,96.03333333,74.13333333,81.96994898,89.3,72.33333333,79.76681548,90.66666667,67.93333333,77.93204852,87.63333333,64.63333333,79.47145833,83.33333333,76.63333333
CW64,Miami,2017,6,4,10,20,6.679999828,2415.561073,23.2,6414,0.0283542,0.165941,0.0283542,0.165941,0.148410714,0.3830875,0.269151786,1.084571429,0.125420833,0.130560714,74.45764527,92.27666667,55.64666667,82.07640725,97.61333333,61.29,82.91821108,96.9975,57.83666667,87.83255266,99.075,61.29,71.56333333,88.41,55.09,75.24640618,98.03166667,38.81,84.23674178,90.96666667,78.1,81.91930755,89.03333333,74.18333333,81.79215059,89.33333333,72.475,79.22668887,89.36666667,73,84.48263889,90.66666667,77.66666667,83.26185799,96.03333333,74.13333333
CW64,Miami,2017,7,1,3,20,6.679999828,2415.561073,23.2,6414,0.226684,0.0283542,0.226684,0.0283542,0.025192857,0.06818125,0.148410714,0.3830875,0.269151786,1.084571429,73.21418219,88.16375,58.15,78.12741816,92.72333333,56.87333333,74.45764527,92.27666667,55.64666667,82.07640725,97.61333333,61.29,82.91821108,96.9975,57.83666667,87.83255266,99.075,61.29,85.61423469,91.6,80.05,84.13080357,90.33333333,80.03333333,84.23674178,90.96666667,78.1,81.91930755,89.03333333,74.18333333,81.79215059,89.33333333,72.475,79.22668887,89.36666667,73
